03/10/2003 7518 47 5 99.31
04/10/2003 7518 47 5 99.31
05/10/2003 7518 47 5 99.31
06/10/2003 7517 48 7 99.27
07/10/2003 7516 49 7 99.26
08/10/2003 7516 49 7 99.26
09/10/2003 7516 49 7 99.26
10/10/2003 7516 49 7 99.26
11/10/2003 7516 49 7 99.26
12/10/2003 7514 52 9 99.19
13/10/2003 7513 53 9 99.18
14/10/2003 7513 54 11 99.14
15/10/2003 7508 81 44 98.36
16/10/2003 7507 82 44 98.35
17/10/2003 7507 82 44 98.35
18/10/2003 7507 82 44 98.35
19/10/2003 7570 53 9 99.19
20/10/2003 7570 53 9 99.19
21/10/2003 7547 60 13 99.04
22/10/2003 7546 61 13 99.03
23/10/2003 7546 62 13 99.02
24/10/2003 7545 63 14 98.99
25/10/2003 7550 62 10 99.06
26/10/2003 7542 62 10 99.05
27/10/2003 7540 62 10 99.05
28/10/2003 7539 63 10 99.04
29/10/2003 7539 64 10 99.03
30/10/2003 7541 62 11 99.04
31/10/2003 7541 63 11 99.03
01/11/2003 7463 92 12 98.63
02/11/2003 7463 92 12 98.63
03/11/2003 7463 92 12 98.63
04/11/2003 7463 92 12 98.63
05/11/2003 7465 90 12 98.65
06/11/2003 7467 89 11 98.68
07/11/2003 7511 49 7 99.26
08/11/2003 7511 49 7 99.26
10/11/2003 7510 52 11 99.17
11/11/2003 7500 60 15 99.01
12/11/2003 7501 61 13 99.02
13/11/2003 7501 61 13 99.02
14/11/2003 7491 69 14 98.90
15/11/2003 7491 69 14 98.90
16/11/2003 7491 69 14 98.90
17/11/2003 7571 3 0 99.96
18/11/2003 7535 6 3 99.88
19/11/2003 7745 6 3 99.88
20/11/2003 7745 6 3 99.88
21/11/2003 7745 6 3 99.88
22/11/2003 7747 6 0 99.92
24/11/2003 7742 11 0 99.86
25/11/2003 7744 9 0 99.88
26/11/2003 7743 11 1 99.85
27/11/2003 7743 11 1 99.85
28/11/2003 7542 13 4 99.78
29/11/2003 7542 13 4 99.78
30/11/2003 7542 13 4 99.78
01/12/2003 7542 13 4 99.78
02/12/2003 7523 35 9 99.42
03/12/2003 7523 35 9 99.42
04/12/2003 7523 35 9 99.42
05/12/2003 7524 35 8 99.43
06/12/2003 7563 4 0 99.95
07/12/2003 7563 4 0 99.95
08/12/2003 7562 5 1 99.92
09/12/2003 7559 8 1 99.88
10/12/2003 7559 8 1 99.88
11/12/2003 7559 8 1 99.88
12/12/2003 7552 12 4 99.79
13/12/2003 7552 12 4 99.79
14/12/2003 7552 12 4 99.79
15/12/2003 7550 18 5 99.70
16/12/2003 7529 52 23 99.01
17/12/2003 7532 53 22 99.01
18/12/2003 7532 54 23 98.99
19/12/2003 7531 56 23 98.96
20/12/2003 7483 146 143 96.28
21/12/2003 7493 140 139 96.41
22/12/2003 7555 97 120 97.21
23/12/2003 7540 134 150 96.37
24/12/2003 7540 134 150 96.37
25/12/2003 7540 134 150 96.37
26/12/2003 7540 134 150 96.37
27/12/2003 7537 150 162 96.02
28/12/2003 7537 150 161 96.04
29/12/2003 7537 151 161 96.02
30/12/2003 7537 152 162 96.00
31/12/2003 7537 157 264 94.71
01/01/2004 7537 157 265 94.70
02/01/2004 7537 157 265 94.70
03/01/2004 7537 157 265 94.70
04/01/2004 7041 140 245 94.82
05/01/2004 7041 139 246 94.82
06/01/2004 7040 139 247 94.80
07/01/2004 7147 137 143 96.23
08/01/2004 7086 139 143 96.17
09/01/2004 7086 139 143 96.17
10/01/2004 7086 141 143 96.15
11/01/2004 7111 123 137 96.47
12/01/2004 7111 125 140 96.41
13/01/2004 7111 140 161 95.94
14/01/2004 7212 137 67 97.25
15/01/2004 7202 150 67 97.08
16/01/2004 7202 150 67 97.08
17/01/2004 7209 149 67 97.09
18/01/2004 7239 134 52 97.49
19/01/2004 7237 136 53 97.45
20/01/2004 7237 136 53 97.45
21/01/2004 7237 136 54 97.44
22/01/2004 7237 136 54 97.44
23/01/2004 7237 137 54 97.43
