hu,bug-buddy/po,,,
hu,control-center/po,300,5,2
hu,dia/po,270,145,200
hu,dr-genius/po,,,
hu,eog/po,45,,2
hu,evolution/po,212,7,
hu,gconf/po,,,
hu,gdm2/po,135,13,
hu,gnome-i18n/extra-po/gdm2beta5,,,
hu,gedit/po,120,11,39
hu,gfloppy/po,,,
hu,ggv/po,94,1,2
hu,ghex/po,71,13,23
hu,gimp/po,345,603,413
hu,gimp/po-libgimp,3,25,20
hu,gimp/po-script-fu,1,,422
hu,gimp/po-plug-ins,1,1,2775
hu,gimp-freetype/po,,,
hu,glade/po,,,
hu,gnome-i18n/extra-po/gnapster,,,
hu,gnome-applets/po,846,,
hu,gnome-chess/po,,,
hu,gnome-core/po,752,,
hu,gnome-db/po,158,91,330
hu,gnome-games/po,78,43,499
hu,gnome-libs/po,376,1,
hu,gnome-lokkit/po,,,
hu,gnome-media/po,154,2,93
hu,gnome-pilot/po,,,
hu,gnome-pim/po,462,,
hu,gnome-print/po,73,,3
hu,gnome-utils/po,639,29,25
hu,gnome-vfs/po,115,,
hu,gnomeicu/po,556,14,10
hu,gnorpm/po,182,23,72
hu,gnumeric/po,716,519,849
hu,gphoto/po,,,
hu,gtk+/po,113,1,2
hu,gnome-i18n/extra-po/gtm,,,
hu,gtop/po,194,,59
hu,gtranslator/po,129,5,16
hu,guppi3/po,,,
hu,gxsnmp/po,,,
hu,gnome-i18n/extra-po/helix-gdm2,,,
hu,helix-install/src/rpm-3.0.3/po,,,
hu,libgtop/po,,,
hu,magicdev/po,11,,
hu,mc/po,1352,70,90
hu,memprof/po,,,
hu,nautilus/po,,,
hu,pan/po,,,
hu,rp3/po,,,
hu,sodipodi/po,,,
hu,gnome-i18n/extra-po/sawfish,,,
hu,gnome-i18n/extra-po/xchat,,,
is,achtung/po,,,
is,balsa/po,,,
is,bonobo/po,,,
is,bug-buddy/po,,,
is,control-center/po,,,
is,dia/po,,,
is,dr-genius/po,,,
is,eog/po,,,
is,evolution/po,,,
is,gconf/po,,,
is,gdm2/po,,,
is,gnome-i18n/extra-po/gdm2beta5,,,
is,gedit/po,,,
is,gfloppy/po,,,
is,ggv/po,,,
is,ghex/po,,,
is,gimp/po,,,
is,gimp/po-libgimp,,,
is,gimp/po-script-fu,,,
is,gimp/po-plug-ins,,,
is,gimp-freetype/po,,,
is,glade/po,,,
is,gnome-i18n/extra-po/gnapster,,,
is,gnome-applets/po,,,
is,gnome-chess/po,,,
is,gnome-core/po,,,
is,gnome-db/po,,,
is,gnome-games/po,,,
is,gnome-libs/po,,,
is,gnome-lokkit/po,,,
is,gnome-media/po,,,
is,gnome-pilot/po,,,
is,gnome-pim/po,,,
is,gnome-print/po,,,
is,gnome-utils/po,,,
is,gnome-vfs/po,,,
is,gnomeicu/po,,,
is,gnorpm/po,,,
is,gnumeric/po,,,
is,gphoto/po,,,
is,gtk+/po,,,
is,gnome-i18n/extra-po/gtm,,,
is,gtop/po,,,
is,gtranslator/po,,,
is,guppi3/po,132,2,3
is,gxsnmp/po,,,
is,gnome-i18n/extra-po/helix-gdm2,,,
is,helix-install/src/rpm-3.0.3/po,,,
is,libgtop/po,,,
is,magicdev/po,,,
is,mc/po,,,
is,memprof/po,,,
is,nautilus/po,,,
is,pan/po,,,
is,rp3/po,,,
is,sodipodi/po,,,
is,gnome-i18n/extra-po/sawfish,,,
is,gnome-i18n/extra-po/xchat,,,
it,achtung/po,,,
it,balsa/po,152,99,122
it,bonobo/po,96,,
it,bug-buddy/po,112,,
it,control-center/po,300,5,2
it,dia/po,,,
it,dr-genius/po,8,10,405
it,eog/po,47,,
it,evolution/po,,,
it,gconf/po,,,
it,gdm2/po,,,
it,gnome-i18n/extra-po/gdm2beta5,,,
it,gedit/po,47,49,74
it,gfloppy/po,28,2,4
it,ggv/po,97,,
it,ghex/po,74,14,19
it,gimp/po,1312,37,12
it,gimp/po-libgimp,48,,
it,gimp/po-script-fu,134,6,283
it,gimp/po-plug-ins,1413,703,660
it,gimp-freetype/po,,,
it,glade/po,870,3,304
it,gnome-i18n/extra-po/gnapster,58,5,23
it,gnome-applets/po,450,26,370
it,gnome-chess/po,,,
it,gnome-core/po,752,,
it,gnome-db/po,,,
it,gnome-games/po,578,20,22
it,gnome-libs/po,377,,
it,gnome-lokkit/po,,,
it,gnome-media/po,124,12,113
it,gnome-pilot/po,,,
it,gnome-pim/po,356,11,95
it,gnome-print/po,13,9,55
it,gnome-utils/po,583,52,58
it,gnome-vfs/po,0,1,115
it,gnomeicu/po,510,26,44
it,gnorpm/po,,,
it,gnumeric/po,984,535,565
it,gphoto/po,,,
it,gtk+/po,113,1,2
it,gnome-i18n/extra-po/gtm,85,24,23
it,gtop/po,249,4,
it,gtranslator/po,,,
it,guppi3/po,2,1,134
it,gxsnmp/po,,,
it,gnome-i18n/extra-po/helix-gdm2,,,
it,helix-install/src/rpm-3.0.3/po,,,
it,libgtop/po,,,
it,magicdev/po,8,,3
it,mc/po,1485,15,12
it,memprof/po,43,10,18
it,nautilus/po,,,
it,pan/po,538,56,2
it,rp3/po,,,
it,sodipodi/po,,,
it,gnome-i18n/extra-po/sawfish,,,
it,gnome-i18n/extra-po/xchat,279,1,2
ja,achtung/po,,,
ja,balsa/po,346,1,26
ja,bonobo/po,87,,9
ja,bug-buddy/po,112,,
ja,control-center/po,300,5,2
ja,dia/po,443,28,145
ja,dr-genius/po,,,
ja,eog/po,45,2,
ja,evolution/po,212,6,1
ja,gconf/po,,,
ja,gdm2/po,148,,
ja,gnome-i18n/extra-po/gdm2beta5,,,
ja,gedit/po,121,13,36
ja,gfloppy/po,28,2,4
ja,ggv/po,97,,
ja,ghex/po,105,,2
ja,gimp/po,1355,2,4
ja,gimp/po-libgimp,48,,
ja,gimp/po-script-fu,134,26,263
ja,gimp/po-plug-ins,2244,83,449
ja,gimp-freetype/po,,,
ja,glade/po,1172,2,4
ja,gnome-i18n/extra-po/gnapster,,,
ja,gnome-applets/po,679,14,153
ja,gnome-chess/po,48,,
ja,gnome-core/po,742,1,9
ja,gnome-db/po,175,191,213
ja,gnome-games/po,547,3,70
ja,gnome-libs/po,377,,
ja,gnome-lokkit/po,,,
ja,gnome-media/po,248,1,
ja,gnome-pilot/po,229,15,43
ja,gnome-pim/po,351,30,81
ja,gnome-print/po,28,8,40
ja,gnome-utils/po,379,100,214
ja,gnome-vfs/po,115,,
ja,gnomeicu/po,555,13,12
ja,gnorpm/po,258,3,16
ja,gnumeric/po,896,355,833
ja,gphoto/po,,,
ja,gtk+/po,104,2,10
ja,gnome-i18n/extra-po/gtm,,,
ja,gtop/po,252,1,
ja,gtranslator/po,84,6,61
ja,guppi3/po,,,
ja,gxsnmp/po,,,
ja,gnome-i18n/extra-po/helix-gdm2,,,
ja,helix-install/src/rpm-3.0.3/po,,,
ja,libgtop/po,165,25,90
ja,magicdev/po,,,
ja,mc/po,1507,,5
ja,memprof/po,43,9,18
ja,nautilus/po,301,2,3
ja,pan/po,94,256,247
ja,rp3/po,,,
ja,sodipodi/po,,,
ja,gnome-i18n/extra-po/sawfish,338,55,44
ja,gnome-i18n/extra-po/xchat,191,26,65
ko,achtung/po,,,
ko,balsa/po,8,72,293
ko,bonobo/po,,,
ko,bug-buddy/po,,,
ko,control-center/po,300,3,4
ko,dia/po,,,
ko,dr-genius/po,6,6,411
ko,eog/po,45,,2
ko,evolution/po,189,7,23
ko,gconf/po,,,
ko,gdm2/po,135,13,
ko,gnome-i18n/extra-po/gdm2beta5,108,33,2
ko,gedit/po,48,48,74
ko,gfloppy/po,,,
ko,ggv/po,4,36,57
ko,ghex/po,79,11,17
ko,gimp/po,1070,219,72
ko,gimp/po-libgimp,24,13,11
ko,gimp/po-script-fu,21,100,303
ko,gimp/po-plug-ins,748,1257,771
ko,gimp-freetype/po,,,
ko,glade/po,,,
ko,gnome-i18n/extra-po/gnapster,,,
ko,gnome-applets/po,224,130,492
ko,gnome-chess/po,,,
ko,gnome-core/po,725,2,25
ko,gnome-db/po,,,
ko,gnome-games/po,493,20,107
ko,gnome-libs/po,363,14,
ko,gnome-lokkit/po,,,
ko,gnome-media/po,149,11,89
ko,gnome-pilot/po,,,
ko,gnome-pim/po,395,13,54
ko,gnome-print/po,29,7,40
ko,gnome-utils/po,372,115,206
ko,gnome-vfs/po,,,
ko,gnomeicu/po,515,11,54
ko,gnorpm/po,258,3,16
ko,gnumeric/po,486,452,1146
ko,gphoto/po,,,
ko,gtk+/po,113,1,2
ko,gnome-i18n/extra-po/gtm,122,7,3
ko,gtop/po,249,4,
ko,gtranslator/po,122,8,20
ko,guppi3/po,,,
ko,gxsnmp/po,,,
ko,gnome-i18n/extra-po/helix-gdm2,143,6,1
ko,helix-install/src/rpm-3.0.3/po,,,
ko,libgtop/po,280,,
ko,magicdev/po,,,
ko,mc/po,1499,,13
ko,memprof/po,,,
ko,nautilus/po,285,5,16
ko,pan/po,553,42,1
ko,rp3/po,,,
ko,sodipodi/po,,,
ko,gnome-i18n/extra-po/sawfish,,,
ko,gnome-i18n/extra-po/xchat,,,
lt,achtung/po,,,
lt,balsa/po,366,1,6
lt,bonobo/po,,,
lt,bug-buddy/po,,,
lt,control-center/po,296,9,2
lt,dia/po,,,
lt,dr-genius/po,,,
lt,eog/po,47,,
lt,evolution/po,,,
lt,gconf/po,,,
lt,gdm2/po,61,,87
lt,gnome-i18n/extra-po/gdm2beta5,,,
lt,gedit/po,138,4,28
lt,gfloppy/po,34,,
lt,ggv/po,97,,
lt,ghex/po,,,
lt,gimp/po,,,
lt,gimp/po-libgimp,,,
lt,gimp/po-script-fu,,,
lt,gimp/po-plug-ins,,,
lt,gimp-freetype/po,,,
lt,glade/po,,,
lt,gnome-i18n/extra-po/gnapster,,,
lt,gnome-applets/po,437,9,400
lt,gnome-chess/po,,,
lt,gnome-core/po,742,1,9
lt,gnome-db/po,,,
lt,gnome-games/po,584,3,33
lt,gnome-libs/po,377,,
lt,gnome-lokkit/po,,,
lt,gnome-media/po,240,5,4
lt,gnome-pilot/po,,,
lt,gnome-pim/po,433,,29
lt,gnome-print/po,73,,3
lt,gnome-utils/po,604,43,46
lt,gnome-vfs/po,100,1,14
lt,gnomeicu/po,568,6,6
lt,gnorpm/po,277,,
lt,gnumeric/po,,,
lt,gphoto/po,,,
lt,gtk+/po,113,1,2
lt,gnome-i18n/extra-po/gtm,,,
lt,gtop/po,249,4,
lt,gtranslator/po,,,
lt,guppi3/po,,,
lt,gxsnmp/po,,,
lt,gnome-i18n/extra-po/helix-gdm2,,,
lt,helix-install/src/rpm-3.0.3/po,,,
lt,libgtop/po,,,
lt,magicdev/po,,,
lt,mc/po,,,
lt,memprof/po,,,
lt,nautilus/po,,,
lt,pan/po,,,
lt,rp3/po,,,
lt,sodipodi/po,,,
lt,gnome-i18n/extra-po/sawfish,,,
lt,gnome-i18n/extra-po/xchat,,,
nl,achtung/po,,,
nl,balsa/po,91,107,175
nl,bonobo/po,20,4,72
nl,bug-buddy/po,112,,
nl,control-center/po,300,5,2
nl,dia/po,,,
nl,dr-genius/po,,,
nl,eog/po,45,,2
nl,evolution/po,85,31,103
nl,gconf/po,,,
nl,gdm2/po,129,18,1
nl,gnome-i18n/extra-po/gdm2beta5,,,
nl,gedit/po,125,7,38
nl,gfloppy/po,34,,
nl,ggv/po,95,1,1
nl,ghex/po,16,6,85
nl,gimp/po,788,33,540
nl,gimp/po-libgimp,48,,
nl,gimp/po-script-fu,1,,422
nl,gimp/po-plug-ins,1,1,2775
nl,gimp-freetype/po,,,
nl,glade/po,,,
nl,gnome-i18n/extra-po/gnapster,,,
nl,gnome-applets/po,820,19,7
nl,gnome-chess/po,25,9,14
nl,gnome-core/po,689,22,41
nl,gnome-db/po,,,
nl,gnome-games/po,578,20,22
nl,gnome-libs/po,362,14,1
nl,gnome-lokkit/po,,,
nl,gnome-media/po,222,17,10
nl,gnome-pilot/po,,,
nl,gnome-pim/po,399,12,51
nl,gnome-print/po,73,,3
nl,gnome-utils/po,453,91,149
nl,gnome-vfs/po,,,
nl,gnomeicu/po,533,29,18
nl,gnorpm/po,260,3,14
nl,gnumeric/po,26,2,2056
nl,gphoto/po,,,
nl,gtk+/po,113,1,2
nl,gnome-i18n/extra-po/gtm,,,
nl,gtop/po,,,
nl,gtranslator/po,,,
nl,guppi3/po,,,
nl,gxsnmp/po,,,
nl,gnome-i18n/extra-po/helix-gdm2,,,
nl,helix-install/src/rpm-3.0.3/po,,,
nl,libgtop/po,267,3,10
nl,magicdev/po,11,,
nl,mc/po,1352,70,90
nl,memprof/po,,,
nl,nautilus/po,,,
nl,pan/po,,,
nl,rp3/po,,,
nl,sodipodi/po,,,
nl,gnome-i18n/extra-po/sawfish,307,75,56
nl,gnome-i18n/extra-po/xchat,280,2,1
no,achtung/po,123,,
no,balsa/po,366,1,6
no,bonobo/po,96,,
no,bug-buddy/po,112,,
no,control-center/po,304,3,
no,dia/po,589,25,1
no,dr-genius/po,420,3,
no,eog/po,47,,
no,evolution/po,217,2,
no,gconf/po,203,,
no,gdm2/po,148,,
no,gnome-i18n/extra-po/gdm2beta5,143,,
no,gedit/po,170,,
no,gfloppy/po,34,,
no,ggv/po,97,,
no,ghex/po,107,,
no,gimp/po,1357,1,3
no,gimp/po-libgimp,48,,
no,gimp/po-script-fu,128,134,161
no,gimp/po-plug-ins,1358,483,935
no,gimp-freetype/po,35,,
no,glade/po,1177,,
no,gnome-i18n/extra-po/gnapster,85,,
no,gnome-applets/po,846,,
no,gnome-chess/po,48,,
no,gnome-core/po,752,,
no,gnome-db/po,311,135,133
no,gnome-games/po,620,,
no,gnome-libs/po,377,,
no,gnome-lokkit/po,44,,
no,gnome-media/po,249,,
no,gnome-pilot/po,286,,1
no,gnome-pim/po,462,,
no,gnome-print/po,76,,
no,gnome-utils/po,684,7,2
no,gnome-vfs/po,115,,
no,gnomeicu/po,576,1,3
no,gnorpm/po,277,,
no,gnumeric/po,1954,58,72
no,gphoto/po,192,,
no,gtk+/po,113,1,2
no,gnome-i18n/extra-po/gtm,,,
no,gtop/po,253,,
no,gtranslator/po,80,32,38
no,guppi3/po,132,,4
no,gxsnmp/po,263,,
no,gnome-i18n/extra-po/helix-gdm2,150,,
no,helix-install/src/rpm-3.0.3/po,,,
no,libgtop/po,280,,
no,magicdev/po,11,,
no,mc/po,1512,,
no,memprof/po,,,
no,nautilus/po,303,2,1
no,pan/po,596,,
no,rp3/po,194,2,6
no,sodipodi/po,175,,
no,gnome-i18n/extra-po/sawfish,91,1,345
no,gnome-i18n/extra-po/xchat,74,32,176
pl,achtung/po,43,18,63
pl,balsa/po,344,13,16
pl,bonobo/po,20,5,72
pl,bug-buddy/po,58,18,37
pl,control-center/po,307,,
pl,dia/po,360,105,150
pl,dr-genius/po,76,24,323
pl,eog/po,47,,
pl,evolution/po,,,
pl,gconf/po,,,
pl,gdm2/po,148,1,
pl,gnome-i18n/extra-po/gdm2beta5,108,34,2
pl,gedit/po,138,4,28
pl,gfloppy/po,,,
pl,ggv/po,97,,
pl,ghex/po,102,2,3
pl,gimp/po,1097,22,242
pl,gimp/po-libgimp,48,1,
pl,gimp/po-script-fu,120,241,62
pl,gimp/po-plug-ins,1865,486,425
pl,gimp-freetype/po,,,
pl,glade/po,1135,7,36
pl,gnome-i18n/extra-po/gnapster,,,
pl,gnome-applets/po,574,23,249
pl,gnome-chess/po,39,4,6
pl,gnome-core/po,737,2,13
pl,gnome-db/po,252,178,150
pl,gnome-games/po,562,3,55
pl,gnome-libs/po,377,,
pl,gnome-lokkit/po,,,
pl,gnome-media/po,215,22,12
pl,gnome-pilot/po,28,36,223
pl,gnome-pim/po,355,40,67
pl,gnome-print/po,73,,3
pl,gnome-utils/po,344,123,226
pl,gnome-vfs/po,113,2,1
pl,gnomeicu/po,568,7,6
pl,gnorpm/po,,,
pl,gnumeric/po,849,276,960
pl,gphoto/po,,,
pl,gtk+/po,104,1,11
pl,gnome-i18n/extra-po/gtm,,,
pl,gtop/po,249,4,
pl,gtranslator/po,,,
pl,guppi3/po,,,
pl,gxsnmp/po,80,,183
pl,gnome-i18n/extra-po/helix-gdm2,143,7,1
pl,helix-install/src/rpm-3.0.3/po,706,22,21
pl,libgtop/po,175,29,76
pl,magicdev/po,11,1,
pl,mc/po,1491,,21
pl,memprof/po,,,
pl,nautilus/po,,,
pl,pan/po,543,42,11
pl,rp3/po,,,
pl,sodipodi/po,,,
pl,gnome-i18n/extra-po/sawfish,382,40,15
pl,gnome-i18n/extra-po/xchat,,,
pt,achtung/po,,,
pt,balsa/po,354,13,6
pt,bonobo/po,,,
pt,bug-buddy/po,,,
pt,control-center/po,236,31,40
pt,dia/po,405,107,103
pt,dr-genius/po,10,11,402
pt,eog/po,,,
pt,evolution/po,,,
pt,gconf/po,,,
pt,gdm2/po,,,
pt,gnome-i18n/extra-po/gdm2beta5,,,
pt,gedit/po,45,48,77
pt,gfloppy/po,,,
pt,ggv/po,22,35,40
pt,ghex/po,69,13,25
pt,gimp/po,,,
pt,gimp/po-libgimp,,,
pt,gimp/po-script-fu,,,
pt,gimp/po-plug-ins,,,
pt,gimp-freetype/po,,,
pt,glade/po,,,
pt,gnome-i18n/extra-po/gnapster,29,23,34
pt,gnome-applets/po,204,131,511
pt,gnome-chess/po,,,
pt,gnome-core/po,364,183,205
pt,gnome-db/po,,,
pt,gnome-games/po,162,175,283
pt,gnome-libs/po,317,19,41
pt,gnome-lokkit/po,,,
pt,gnome-media/po,45,36,168
pt,gnome-pilot/po,188,70,29
pt,gnome-pim/po,351,41,70
pt,gnome-print/po,,,
pt,gnome-utils/po,238,141,314
pt,gnome-vfs/po,,,
pt,gnomeicu/po,,,
pt,gnorpm/po,,,
pt,gnumeric/po,116,436,1532
pt,gphoto/po,,,
pt,gtk+/po,99,2,15
pt,gnome-i18n/extra-po/gtm,123,6,3
pt,gtop/po,125,57,71
pt,gtranslator/po,,,
pt,guppi3/po,2,1,134
pt,gxsnmp/po,,,
pt,gnome-i18n/extra-po/helix-gdm2,,,
pt,helix-install/src/rpm-3.0.3/po,,,
pt,libgtop/po,,,
pt,magicdev/po,,,
pt,mc/po,,,
pt,memprof/po,,,
pt,nautilus/po,,,
pt,pan/po,,,
pt,rp3/po,,,
pt,sodipodi/po,,,
pt,gnome-i18n/extra-po/sawfish,,,
pt,gnome-i18n/extra-po/xchat,,,
pt_BR,achtung/po,,,
pt_BR,balsa/po,199,102,72
pt_BR,bonobo/po,17,7,72
pt_BR,bug-buddy/po,,,
pt_BR,control-center/po,304,3,
pt_BR,dia/po,,,
pt_BR,dr-genius/po,,,
pt_BR,eog/po,,,
pt_BR,evolution/po,,,
pt_BR,gconf/po,34,26,143
pt_BR,gdm2/po,129,18,1
pt_BR,gnome-i18n/extra-po/gdm2beta5,108,33,2
pt_BR,gedit/po,46,46,78
pt_BR,gfloppy/po,,,
pt_BR,ggv/po,4,37,56
pt_BR,ghex/po,79,11,17
pt_BR,gimp/po,,,
pt_BR,gimp/po-libgimp,,,
pt_BR,gimp/po-script-fu,,,
pt_BR,gimp/po-plug-ins,,,
pt_BR,gimp-freetype/po,,,
pt_BR,glade/po,161,286,730
pt_BR,gnome-i18n/extra-po/gnapster,,,
pt_BR,gnome-applets/po,,,
pt_BR,gnome-chess/po,21,10,17
pt_BR,gnome-core/po,550,106,96
pt_BR,gnome-db/po,,,
pt_BR,gnome-games/po,390,79,151
pt_BR,gnome-libs/po,362,14,1
pt_BR,gnome-lokkit/po,,,
pt_BR,gnome-media/po,109,11,129
pt_BR,gnome-pilot/po,,,
pt_BR,gnome-pim/po,380,25,57
pt_BR,gnome-print/po,31,7,38
pt_BR,gnome-utils/po,344,123,226
pt_BR,gnome-vfs/po,53,10,52
pt_BR,gnomeicu/po,573,2,5
pt_BR,gnorpm/po,,,
pt_BR,gnumeric/po,242,693,1149
pt_BR,gphoto/po,,,
pt_BR,gtk+/po,113,1,2
pt_BR,gnome-i18n/extra-po/gtm,43,53,37
pt_BR,gtop/po,238,13,2
pt_BR,gtranslator/po,,,
pt_BR,guppi3/po,,,
pt_BR,gxsnmp/po,,,
pt_BR,gnome-i18n/extra-po/helix-gdm2,143,6,1
pt_BR,helix-install/src/rpm-3.0.3/po,138,193,418
pt_BR,libgtop/po,268,3,9
pt_BR,magicdev/po,,,
pt_BR,mc/po,1374,54,84
pt_BR,memprof/po,,,
pt_BR,nautilus/po,,,
pt_BR,pan/po,,,
pt_BR,rp3/po,,,
pt_BR,sodipodi/po,,,
pt_BR,gnome-i18n/extra-po/sawfish,,,
pt_BR,gnome-i18n/extra-po/xchat,264,2,17
ro,achtung/po,82,17,24
ro,balsa/po,,,
ro,bonobo/po,20,4,72
ro,bug-buddy/po,65,21,26
ro,control-center/po,306,1,
ro,dia/po,,,
ro,dr-genius/po,,,
ro,eog/po,45,,2
ro,evolution/po,,,
ro,gconf/po,,,
ro,gdm2/po,,,
ro,gnome-i18n/extra-po/gdm2beta5,,,
ro,gedit/po,,,
ro,gfloppy/po,,,
ro,ggv/po,,,
ro,ghex/po,71,10,26
ro,gimp/po,,,
ro,gimp/po-libgimp,,,
ro,gimp/po-script-fu,,,
ro,gimp/po-plug-ins,,,
ro,gimp-freetype/po,,,
ro,glade/po,,,
ro,gnome-i18n/extra-po/gnapster,,,
ro,gnome-applets/po,,,
ro,gnome-chess/po,39,3,6
ro,gnome-core/po,,,
ro,gnome-db/po,,,
ro,gnome-games/po,,,
ro,gnome-libs/po,377,,
ro,gnome-lokkit/po,,,
ro,gnome-media/po,120,15,115
ro,gnome-pilot/po,,,
ro,gnome-pim/po,,,
ro,gnome-print/po,,,
ro,gnome-utils/po,271,110,312
ro,gnome-vfs/po,,,
ro,gnomeicu/po,,,
ro,gnorpm/po,,,
ro,gnumeric/po,,,
ro,gphoto/po,,,
ro,gtk+/po,113,1,2
ro,gnome-i18n/extra-po/gtm,,,
ro,gtop/po,,,
ro,gtranslator/po,,,
ro,guppi3/po,,,
ro,gxsnmp/po,,,
ro,gnome-i18n/extra-po/helix-gdm2,,,
ro,helix-install/src/rpm-3.0.3/po,,,
ro,libgtop/po,,,
ro,magicdev/po,,,
ro,mc/po,1348,69,95
ro,memprof/po,,,
ro,nautilus/po,,,
ro,pan/po,,,
ro,rp3/po,,,
ro,sodipodi/po,,,
ro,gnome-i18n/extra-po/sawfish,,,
ro,gnome-i18n/extra-po/xchat,,,
ru,achtung/po,123,,
ru,balsa/po,369,,4
ru,bonobo/po,96,,
ru,bug-buddy/po,112,,
ru,control-center/po,307,,
ru,dia/po,604,6,5
ru,dr-genius/po,406,1,16
ru,eog/po,47,,
ru,evolution/po,219,,
ru,gconf/po,106,,97
ru,gdm2/po,148,,
ru,gnome-i18n/extra-po/gdm2beta5,143,,
ru,gedit/po,170,,
ru,gfloppy/po,34,,
ru,ggv/po,97,,
ru,ghex/po,107,,
ru,gimp/po,1361,,
ru,gimp/po-libgimp,48,,
ru,gimp/po-script-fu,414,2,7
ru,gimp/po-plug-ins,2707,3,66
ru,gimp-freetype/po,34,,1
ru,glade/po,1127,12,38
ru,gnome-i18n/extra-po/gnapster,84,,1
ru,gnome-applets/po,643,,203
ru,gnome-chess/po,48,,
ru,gnome-core/po,726,,26
ru,gnome-db/po,557,4,18
ru,gnome-games/po,614,,6
ru,gnome-libs/po,377,,
ru,gnome-lokkit/po,43,,1
ru,gnome-media/po,249,,
ru,gnome-pilot/po,281,,6
ru,gnome-pim/po,458,,4
ru,gnome-print/po,76,,
ru,gnome-utils/po,676,7,10
ru,gnome-vfs/po,105,,10
ru,gnomeicu/po,575,,5
ru,gnorpm/po,277,,
ru,gnumeric/po,1994,13,77
ru,gphoto/po,192,,
ru,gtk+/po,116,,
ru,gnome-i18n/extra-po/gtm,132,,
ru,gtop/po,253,,
ru,gtranslator/po,139,2,9
ru,guppi3/po,123,,13
ru,gxsnmp/po,235,,28
ru,gnome-i18n/extra-po/helix-gdm2,150,,
ru,helix-install/src/rpm-3.0.3/po,728,8,13
ru,libgtop/po,217,2,61
ru,magicdev/po,11,,
ru,mc/po,1503,1,8
ru,memprof/po,70,,
ru,nautilus/po,306,,
ru,pan/po,557,3,36
ru,rp3/po,202,,
ru,sodipodi/po,168,,7
ru,gnome-i18n/extra-po/sawfish,264,3,170
ru,gnome-i18n/extra-po/xchat,265,,17
sk,achtung/po,,,
sk,balsa/po,,,
sk,bonobo/po,,,
sk,bug-buddy/po,,,
sk,control-center/po,,,
sk,dia/po,,,
sk,dr-genius/po,,,
sk,eog/po,,,
sk,evolution/po,,,
sk,gconf/po,,,
sk,gdm2/po,,,
sk,gnome-i18n/extra-po/gdm2beta5,,,
sk,gedit/po,,,
sk,gfloppy/po,,,
sk,ggv/po,,,
sk,ghex/po,,,
sk,gimp/po,1107,180,74
sk,gimp/po-libgimp,22,15,11
sk,gimp/po-script-fu,1,,422
sk,gimp/po-plug-ins,1,1,2775
sk,gimp-freetype/po,,,
sk,glade/po,,,
sk,gnome-i18n/extra-po/gnapster,,,
sk,gnome-applets/po,131,136,579
sk,gnome-chess/po,,,
sk,gnome-core/po,107,124,521
sk,gnome-db/po,,,
sk,gnome-games/po,,,
sk,gnome-libs/po,265,18,94
sk,gnome-lokkit/po,,,
sk,gnome-media/po,,,
sk,gnome-pilot/po,,,
sk,gnome-pim/po,,,
sk,gnome-print/po,,,
sk,gnome-utils/po,,,
sk,gnome-vfs/po,,,
sk,gnomeicu/po,,,
sk,gnorpm/po,,,
sk,gnumeric/po,198,501,1385
sk,gphoto/po,,,
sk,gtk+/po,103,2,11
sk,gnome-i18n/extra-po/gtm,,,
sk,gtop/po,,,
sk,gtranslator/po,,,
sk,guppi3/po,,,
sk,gxsnmp/po,,,
sk,gnome-i18n/extra-po/helix-gdm2,,,
sk,helix-install/src/rpm-3.0.3/po,671,52,26
sk,libgtop/po,,,
sk,magicdev/po,,,
sk,mc/po,1371,58,84
sk,memprof/po,,,
sk,nautilus/po,,,
sk,pan/po,,,
sk,rp3/po,,,
sk,sodipodi/po,,,
sk,gnome-i18n/extra-po/sawfish,,,
sk,gnome-i18n/extra-po/xchat,,,
sv,achtung/po,121,2,
sv,balsa/po,366,1,6
sv,bonobo/po,96,,
sv,bug-buddy/po,112,,
sv,control-center/po,304,3,
sv,dia/po,546,36,33
sv,dr-genius/po,246,3,174
sv,eog/po,47,,
sv,evolution/po,213,6,
sv,gconf/po,203,,
sv,gdm2/po,148,,
sv,gnome-i18n/extra-po/gdm2beta5,143,,
sv,gedit/po,167,2,1
sv,gfloppy/po,34,,
sv,ggv/po,97,,
sv,ghex/po,107,,
sv,gimp/po,1355,2,4
sv,gimp/po-libgimp,24,15,9
sv,gimp/po-script-fu,3,8,413
sv,gimp/po-plug-ins,59,244,2473
sv,gimp-freetype/po,35,,
sv,glade/po,1177,,
sv,gnome-i18n/extra-po/gnapster,,,
sv,gnome-applets/po,846,,
sv,gnome-chess/po,48,,
sv,gnome-core/po,752,,
sv,gnome-db/po,320,144,115
sv,gnome-games/po,620,,
sv,gnome-libs/po,377,,
sv,gnome-lokkit/po,25,,19
sv,gnome-media/po,249,,
sv,gnome-pilot/po,286,,1
sv,gnome-pim/po,462,,
sv,gnome-print/po,73,,3
sv,gnome-utils/po,684,7,2
sv,gnome-vfs/po,115,,
sv,gnomeicu/po,573,2,5
sv,gnorpm/po,277,,
sv,gnumeric/po,1617,140,327
sv,gphoto/po,192,,
sv,gtk+/po,113,1,2
sv,gnome-i18n/extra-po/gtm,,,
sv,gtop/po,253,,
sv,gtranslator/po,142,3,5
sv,guppi3/po,95,,41
sv,gxsnmp/po,263,,
sv,gnome-i18n/extra-po/helix-gdm2,150,,
sv,helix-install/src/rpm-3.0.3/po,31,244,474
sv,libgtop/po,280,,
sv,magicdev/po,11,,
